Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
426.0,Darf ich mal deinen Bart anfassen?,Можна мені доторктнутися до твоєї бороди?,Можна мені доторкнутися до твоєї бороди?,0.9336591958999634,0.9870772017872615,98.70772017872615,
427.0,Darf ich mich neben euch setzen?,Можна сісти поруч із вами?,Можна сісти поруч?,0.25512537360191345,0.667356185331383,66.7356185331383,
428.0,Darf ich mich vorstellen? Mein Name ist Tom Frisch.,Можна представитися? Мене звуть Том Фріш.,Мене звати Том свіжий.,-0.019175902009010315,0.5381070900446546,53.810709004465465,
429.0,Darf ich mich vorstellen?,Можна мені представитися?,Дозвольте представитися.,0.28536856174468994,0.6816065919229464,68.16065919229463,
430.0,Darf ich mit ihr sprechen?,Чи можу я поговорити з нею?,Можна з нею поговорити?,0.4546918272972107,0.7613906863822805,76.13906863822805,
431.0,Darf ich nach Hause gehen?,Можна мені піти додому?,Можна мені додому?,0.8532521724700928,0.9491899006441543,94.91899006441542,
432.0,Darf ich Sie unterbrechen?,Можна вас перебити?,Можна вас перервати?,0.9422966241836548,0.9911471055410255,99.11471055410254,
433.0,Darum musst du dir keine Sorgen machen.,Тобі не треба хвилюватися за це.,Не хвилюйся про це.,-0.051685407757759094,0.5227888083600865,52.278880836008646,
434.0,Darum sind wir hier.,Ось чому ми тут.,Ось чому ми тут.,0.9395933151245117,0.9898733227290554,98.98733227290553,
435.0,Darum werde ich mich morgen kümmern.,Я займуся цим завтра.,Тому завтра я займуся цим.,0.9142954349517822,0.9779531152210333,97.79531152210333,
436.0,Darwin hat alles verändert.,Дарвін все змінив.,Дарвін усе змінив.,0.8417487144470215,0.9437695410820655,94.37695410820655,
437.0,"Das Adjektiv endet auf ""a"".","Прикментник закінчується на ""а"".","А прикметник закінчується на ""а"".",0.9436571598052979,0.9917881816636613,99.17881816636613,
438.0,Das also ist Tatoeba.,"Отже, це Татоеба.","Отже, це Татобеба.",0.9169563055038452,0.9792069012661886,97.92069012661887,
439.0,Das ängstigt mich überhaupt nicht.,Я ані трохи цього не боюся.,Це мене зовсім не лякає.,0.16886985301971436,0.6267131078469448,62.67131078469448,
440.0,Das Apartment war mit Möbeln im viktorianischen Stil eingerichtet.,Квартира була мебльована у вікторіанському стилі.,Ця квартира була створена з меблями вікторіанського стилю.,0.8310954570770264,0.9387497909045942,93.87497909045942,
441.0,Das Auto blieb im Schlamm stecken.,Машина застрягла в багні.,Машина застрягла в багні.,0.9550948739051819,0.997177563088395,99.7177563088395,
442.0,Das Auto fuhr gegen einen Telegrafenmast.,Автівка зіткнулась із телеграфним стовпом.,Машину провезли проти телеграфного стовпу.,0.43735271692276,0.7532206028710638,75.32206028710638,
443.0,Das Auto ist gelb.,Машина жовта.,Машина жовта.,0.9561977386474609,0.9976972262574624,99.76972262574624,
444.0,Das Auto ist in der Garage.,Машина в гаражі.,Машина в гаражі.,0.9535780549049377,0.9964628471868425,99.64628471868426,
445.0,Das Auto springt nicht an.,Автомобіль не заводиться.,Машина не запускається.,0.3174026608467102,0.696700864882633,69.67008648826331,
446.0,Das Auto stieß mit dem LKW zusammen.,Автомобіль врізався у вантажівку.,Машину сконструювали разом з вантажівкою.,0.7259702682495117,0.889215440334984,88.9215440334984,
447.0,Das Baby läuft noch nicht.,Дитина ще не ходить.,Дитина ще не ходить.,0.9453105926513672,0.992567269179736,99.25672691797361,
448.0,Das Baby schläft gerade.,Немовля спить.,Дитина щойно спить.,0.6411689519882202,0.8492575750954424,84.92575750954424,
449.0,Das Baby schlief in der Wiege ein.,Дитина заснула в колисці.,Дитина спала у колисці.,0.7236456871032715,0.8881201118156289,88.8120111815629,
450.0,Das Baby sucht seine Mutter.,Дитя шукає маму.,Дитина шукає свою матір.,0.7237930297851562,0.888189538792548,88.8189538792548,
451.0,Das Baseballspiel endete unentschieden.,Бейсбольний матч закінчився з нічийним результатом.,Гра в бейсбол закінчилась зовсім по - іншому.,0.2848246693611145,0.6813503131347639,68.13503131347639,
452.0,Das beste Buch über das Leben ist das Leben selbst.,Найкраща книжка про життя - власне життя.,Найкраща книга про життя — це саме життя.,0.8004708290100098,0.9243196521371432,92.43196521371432,
453.0,Das Bett kostet 120 Euro!,Ліжко коштує 120 євро!,Ліжко коштує 120 доларів!,0.9056200981140137,0.9738653491868,97.38653491868,
454.0,Das beweist meine Theorie.,Це доводить мою теорію.,Це доводить моя теорія.,0.6370855569839478,0.8473335041671353,84.73335041671352,
455.0,Das Bier ist sehr kalt.,Пиво дуже холодне.,Пиво дуже холодне.,0.9470232725143433,0.9933742735303809,99.3374273530381,
456.0,Das Bild erinnerte mich an Schottland.,Картина нагадувала менi Шотландiю.,Ця картина нагадала мені про Шотландію.,0.705035924911499,0.8793513048845248,87.93513048845249,
457.0,"Das brauchst du mir nicht zu sagen, du Idiot.","Можеш не говорити мені цього, ідіоте.","Не кажи мені, ідіоте.",0.1545519232749939,0.6199665863013835,61.99665863013835,
458.0,Das Brot ist frisch.,Хліб свіжий.,Хліб свіжий.,0.9495491981506348,0.9945644743507202,99.45644743507202,
459.0,Das Buch enthält viele Abbildungen.,Ця книжка має багато малюнків.,Ця книжка містить багато малюнків.,0.9446048140525818,0.9922347105900517,99.22347105900518,
460.0,"Das Bücherlesen hörte auf, das Privileg einer Minderheit zu sein.",Читання книжок більше не є привілеєм меншості.,Читання книжок припинило бути привілеєм меншини.,0.921575665473938,0.9813835156315738,98.13835156315737,
461.0,Das Buch handelt von Sternen.,Ця книжка про зірки.,Ця книжка розповідає про зірки.,0.7712517976760864,0.9105518220143957,91.05518220143956,
462.0,Das Buch hat mir gefallen.,Мені сподобалася ця книжка.,Мені сподобалась ця книжка.,0.9462651610374451,0.9930170560063378,99.30170560063378,
463.0,Das Buch ist alt.,Книжка стара.,Книга стара.,0.9151725769042969,0.9783664191823367,97.83664191823367,
464.0,Das Buch ist geeignet für deine Bedürfnisse.,Ця книга відповідає твоїм потребам.,Ця книжка дуже корисна для твоїх потреб.,0.4814871549606323,0.7740164820541937,77.40164820541938,
465.0,Das Buch ist geeignet für Ihre Bedürfnisse.,Ця книга не відповідає Вашим потребам.,Ця книжка відповідає вашим потребам.,0.7888269424438477,0.9188331234983468,91.88331234983468,
466.0,Das Buch ist gelb.,Книжка жовта.,Ця книжка жовта.,0.916662335395813,0.9790683843365101,97.90683843365102,
467.0,Das Buch ist neu.,Ця книжка нова.,Ця книга нова.,0.9383796453475952,0.9893014489005654,98.93014489005654,
468.0,Das Buch ist orange.,Книжка помаранчева.,Ця книга оранжева.,0.6339353322982788,0.8458491374259824,84.58491374259825,
469.0,Das Buch ist weiß.,Книга біла.,Книга біла.,0.9542438983917236,0.9967765885942711,99.67765885942711,
470.0,Das Ei ist ein universelles Symbol des Lebens und der Wiedergeburt.,Яйце - це універсальний символ життя та відродження.,Яйце — це універсальний символ життя та переродження.,0.7212862968444824,0.8870083814538301,88.70083814538302,
471.0,Das Eis ist geschmolzen.,Крига розтанула.,Лід розплавлений.,0.7022272348403931,0.8780278671796774,87.80278671796773,
472.0,Das Eis schmolz.,Крига розтанула.,Льодовики злилися.,0.22246825695037842,0.6519683502858358,65.19683502858358,
473.0,Das Ende ist nahe.,Кінець вже близько.,Кінець уже близько.,0.9021233320236206,0.9722176942402234,97.22176942402234,
474.0,Das ergibt keinen Sinn.,Це не має сенсу.,Це безглуздо.,0.17325696349143982,0.6287802876591077,62.87802876591076,
475.0,Das erraten Sie nie!,Цього ти ніколи не вгадаєш!,Ніколи не здогадуйтеся!,0.3077191114425659,0.6921380352098127,69.21380352098126,
476.0,Das erwies sich als richtig.,Це виявилося правдою.,Це доказалося бути правильним.,0.6079228520393372,0.833592214696972,83.3592214696972,
477.0,"Das Esperanto-Alphabet enthält achtundzwanzig Buchstaben: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.","Алфавіт есперанто має 28 літер: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.","У записі Eperanto- Alphhabt міститься двадцять вісім літер: a, b, c, dir, d, e, f, g, 03, h, i, j, vi, k, m, o, p, c, dir, t, u,  qt, v, v.",0.015071138739585876,0.5542440876694207,55.424408766942065,
478.0,Das esse ich nicht.,Я цього не буду їсти.,Я цього не з'їм.,0.3800162672996521,0.7262040160023565,72.62040160023565,
479.0,Das Experiment scheiterte.,Експеримент закінчився невдало.,Експеримент провалився.,0.4570316672325134,0.762493204750378,76.24932047503779,
480.0,Das Fahrrad gehört mir.,Цей велосипед належить мені.,Мій велосипед.,-0.03334261476993561,0.5314318210235446,53.14318210235446,
