Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
558,"Tja, das ist Jamies Abteilung.","Mm-hmm. Well, that's Jamie's division.","Well, this is Jamie's department.",7.100514228897259e-155,0.18881730579723205
559,"(1) Die Zollbehörden können, soweit dies nicht unverzichtbar für die richtige Erhebung der Einfuhr abgaben ist, in folgenden Fällen davon absehen, die Anmeldung der Angaben nach Artikel 178 Absatz 1 oder eines Teils derselben zu verlangen:",Article 178,"The customs authorities may refrain from requiring declaration of the particulars referred to in Article 178 (1) or any part thereof, except where this is indispensable for the correct collection of import duties, in the following cases:",2.8225949814960253e-155,0.18881730579723205
560,- Nicht so gut.,- Not great.,- Not so good.,9.53091075863908e-155,0.18881730579723205
561,- Ich habe zu tun.,Shh. I'm busy.,- I have to do.,1.2183324802375697e-231,0.18881730579723205
562,Anscheinend habe ich auch Polio gehabt.,Apparently I had polio too.,Apparently I had polio too.,1.0,0.18881730579723205
563,Hast du sie gefunden?,Did you find her?,Have you found her?,9.283142785759642e-155,0.18881730579723205
564,"Bis zu deiner Geburt haben Roboter nicht geträumt. Sie kannten keine Sehnsucht, bloß einprogrammierte Wünsche.","Until you, robots didn't dream robots didn't desire unless we told them what to want.","Robots did not dream until you were born. They knew no longing, only programmed desires.",6.098337573980496e-155,0.18881730579723205
565,Ich will mitmachen.,I want in.,I want to participate.,9.53091075863908e-155,0.18881730579723205
566,Euer Gast ist angekommen.,Your guest has arrived.,Your guest has arrived.,1.0,0.18881730579723205
567,Verdammte Scheiße!,Holy shit!,Damn that shit!,1.384292958842266e-231,0.18881730579723205
568,Es war Notwehr.,I don't know why any white jury would care why I did it.,It was self-defense.,3.5384650434980955e-233,0.18881730579723205
569,Zu spät.,Too late.,"Too late. """,1.133422688662942e-154,0.18881730579723205
570,Was war es dann?,What did we hear?,What was it then?,1.4488496539373276e-231,0.18881730579723205
571,- In Ordnung.,- Al!,- All right.,1.384292958842266e-231,0.18881730579723205
572,Stehenbleiben!,It's all right. - Freeze!,Stand still!,0.0,0.18881730579723205
573,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Usually events decide, not people.",0.668740304976422,0.18881730579723205
574,Beihilfe,Aid,Aid and support,1.384292958842266e-231,0.18881730579723205
575,Kein Ausweis.,No papers on him.,No ID card.,9.918892480173173e-232,0.18881730579723205
576,Du bist mein Zuhause.,You are my home.,You are my home.,1.0,0.18881730579723205
577,Sie hatte eine heiße Affäre mit einem Hollywood-Filmstar.,She had a torrid affair with a Hollywood movie star.,She had an affair with a Hollywood movie star.,0.5911602603314157,0.18881730579723205
578,Weicheier.,Pussies.,wimps. Wimps.,0.0,0.18881730579723205
579,GEGEN DIE ÜBERLEGENEN FEINDFAHRZEUGE.,Negative.,Against the superior enemy vehicles.,0.0,0.18881730579723205
580,Und wie geht es euch?,How are you?,And how are you doing?,6.206021746903507e-78,0.18881730579723205
581,"Magnetischer Neurostimulator, den ich 1983 baute.",Magnetic neurostimulator I built in 1983.,"Magnetic neurostimulator, which I built in 1983.",0.488923022434901,0.18881730579723205
582,"Nein, kannst du nicht.","No, you can't.","No, you can't do it.",0.5081327481546147,0.18881730579723205
583,Und isst:,Eating...,And eats:,0.0,0.18881730579723205
584,Eigentlich nicht.,Not really.,Not really.,1.491668146240062e-154,0.18881730579723205
585,Wir werden nicht Gott spielen.,I'm not gonna go and play God with you guys...,We're not going to play God.,3.775112189210336e-155,0.18881730579723205
586,Hab euch lieb.,Love you.,I love you.,1.133422688662942e-154,0.18881730579723205
587,Ich gehe schlafen.,I'm going to bed.,I go to sleep.,1.1931009847695213e-231,0.18881730579723205
588,Verzeihen Sie.,Forgive me.,I forgive you.,1.384292958842266e-231,0.18881730579723205
589,Mein Schwert.,My sword.,"My sword, though.",1.133422688662942e-154,0.18881730579723205
590,"Mach die Tür auf, damit ich raus kann!",Open the door.,Open the door so I can get out!,4.4646672960328985e-78,0.18881730579723205
591,Wie dumm von mir.,How silly of me.,How stupid of me.,1.0547686614863434e-154,0.18881730579723205
592,Wirklich.,Really.,"Really, really.",1.5319719891192393e-231,0.18881730579723205
593,"Jawohl, Sir.","Aye aye, sir.","Yeah, yeah, sir.",1.384292958842266e-231,0.18881730579723205
594,Sieh da mal durch.,Check these out.,Take a look at it.,0.0,0.18881730579723205
595,Ich habe viel von dir gehört.,I've heard a lot about you.,I've heard a lot from you.,0.6434588841607617,0.18881730579723205
596,"- Nein, nein, nein.","- No, no, no.","- No, no, no.",1.0,0.18881730579723205
597,Irgendwann.,Eventually.,"Someday, someday.",0.0,0.18881730579723205
598,"Beweg dich, alter Mann!","Get moving, old goat.","Move on, old man!",1.2882297539194154e-231,0.18881730579723205
599,Generaldirektor für Landwirtschaft und ländliche Entwicklung,Director-General for Agriculture and Rural Development,Director-General for Agriculture and Rural Development,1.0,0.18881730579723205
600,"Man befürchtet, dass immer mehr Arbeitsplätze ins Ausland wandern oder von illegalen Einwanderern eingenommen werden.",Stop it...,There are fears that more and more jobs will move abroad or be taken by illegal immigrants.,0.0,0.18881730579723205
601,Sie und Adele?,You and adele?,You and Adele?,1.0,0.18881730579723205
602,Nein?,No?,"No, no?",1.133422688662942e-154,0.18881730579723205
603,Amerikas Rückzug aus Asien,America\u0027s Retreat from Asia,America's Withdrawal from Asia,8.38826642100846e-155,0.18881730579723205
604,Sieh nur.,There it is.,Just look at.,0.0,0.18881730579723205
605,Macht schon!,Come on! Let's go!,Do it yourself!,0.0,0.18881730579723205
606,Wir zogen unsere Stofftiere an und versorgten sie mit besten Essen.,"We would dress up our stuffed animals, we would feed them the finest cuisine.",We dressed our stuffed animals and provided them with the best food.,3.1923134147786836e-78,0.18881730579723205
607,- Kann ich Ihnen helfen?,- Can I help you?,- Can I help you?,1.0,0.18881730579723205
608,Was ist passiert?,What is this?,What has happened?,1.5319719891192393e-231,0.18881730579723205
609,"Ein abgewichster, kleiner Dealer.","He's a smalltime dealer,","It's a small, small dealer.",8.38826642100846e-155,0.18881730579723205
610,"Nein, gar nichts.","No, nothing. Nothing.","No, nothing at all.",9.53091075863908e-155,0.18881730579723205
611,Ich kann Ihnen helfen.,I can help you.,I can help you.,1.0,0.18881730579723205
612,Lange Geschichte.,It's a long story.,Long history.,3.418291552750845e-232,0.18881730579723205
613,"Ach, das ist aber schön! Willkommen.",What a surprise!,"Oh, that is nice! Welcome.",0.0,0.18881730579723205
614,In gewisser Weise vereinfacht der Staatsstreich der Hamas die Lage.,"In some ways, Hamas’s coup makes things clearer.","In some ways, the Hamas coup d ""état simplifies the situation.",3.603235312613151e-78,0.18881730579723205
615,Ich hol die Kinder.,I'll get the kids.,I'll get the kids.,1.0,0.18881730579723205
616,Regina als Kathryns neue Freundin wäre kaum beglückt.,"Given her new friendship with Kathryn, I don't think Regina would be happy.",Regina as Kathryn's new girlfriend would hardly be happy.,5.080794249365137e-155,0.18881730579723205
617,Wir müssen weg.,"We got to get out of here, right now!",We must leave.,1.8734367966736672e-232,0.18881730579723205
618,"Du kannst wohnen, wo du willst.",You've a right to live where you please.,You can live wherever you want.,9.291879812217675e-232,0.18881730579723205
619,"Ich denke, Sie sollten versuchen die Sachen zu beschleunigen.",Guess you should try to expedite things.,I think you should try to speed things up.,0.3155984539112945,0.18881730579723205
620,- Wieso klappt's nicht?,- Why isn't it? - I don't know.,- Why doesn't it work?,5.884256797808535e-155,0.18881730579723205
621,Datei:,Additional service:,File name:,1.384292958842266e-231,0.18881730579723205
622,"Phantasie, die, wer wurde Liebe von fern","Fancy, the one who would love from afar","Imagination, the one who became love from afar",7.508645449069235e-78,0.18881730579723205
623,Er hat die erste Explosion überlebt.,He survived the first explosion.,He survived the first explosion.,1.0,0.18881730579723205
624,"Gute Nacht, Senor.","Goodnight, sir.","Good night, Senor.",0.0,0.18881730579723205
625,- Ein Jahr?,- A year?,- One year?,1.0547686614863434e-154,0.18881730579723205
626,Wir brauchen Ihre Hilfe.,We need your help.,We need your help.,1.0,0.18881730579723205
627,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft,","Having regard to the Treaty establishing the European Community,","Having regard to the Treaty establishing the European Community,",1.0,0.18881730579723205
628,Sechs.,Six.,"Sixth, sixth, sixth.",0.0,0.18881730579723205
629,Ich verstehe das nicht.,I don't get it.,I do not understand that.,8.38826642100846e-155,0.18881730579723205
630,Was ist hier eigentlich los?,What the hell is going on?,What is going on here?,5.5546715329196825e-78,0.18881730579723205
631,Ich zähle bis drei.,I'll count to three.,I count to three.,7.227401369829121e-78,0.18881730579723205
632,Stimmt das?,Is that right?,Is that correct?,1.0547686614863434e-154,0.18881730579723205
633,"Und wenn Sie sich uns anschließen, werden Sie nicht nur Ihre Rache bekommen, sondern helfen, ein neues Kapitel in der amerikanischen Geschichte zu schreiben.","And if you join us, you will not only have your revenge, but you will help write a new chapter in American history.","And if you join us, you will not only get your revenge, but help write a new chapter in American history. """,0.7061595846869692,0.18881730579723205
634,"Genug, um dich und deine ganze Familie 10-mal zu töten.",Enough to kill you and your whole family ten times over.,Enough to kill you and your whole family 10 times.,0.7080735452207036,0.18881730579723205
635,Wir haben telefoniert.,We spoke on the phone.,We have telephoned.,7.107197028258987e-232,0.18881730579723205
636,"Kommen wir zum Punkt: Ich will, dass Sie den Ball flach halten.","Moving forward, I want you to keep your head down.",Let's get to the point: I want you to keep the ball flat.,0.2460137257692754,0.18881730579723205
637,"- Nun, das freut mich für sie.",So what do you want from me?,"- Well, that makes me happy for you.",1.2882297539194154e-231,0.18881730579723205
638,- Haben Sie?,- This girl who did?,- Have you?,9.291879812217675e-232,0.18881730579723205
639,Tu mir einen Gefallen.,Do me a favor.,Do me a favor.,1.0,0.18881730579723205
640,Ich mache es.,I will.,I do it.,1.384292958842266e-231,0.18881730579723205
641,- Ich habe es gehört.,- I heard.,- I have heard it.,9.283142785759642e-155,0.18881730579723205
642,Bist du verrückt?,Are you crazy?,Are you crazy?,1.0,0.18881730579723205
643,- Das ist Unsinn.,- That's bullshit.,- This is nonsense.,1.2882297539194154e-231,0.18881730579723205
644,Er ist groß.,- It's big.,He is tall.,0.0,0.18881730579723205
645,Klinische Studien bei Kindern mit chronischer Hepatitis C:,Clinical trials in paediatric patients with chronic hepatitis C:,Clinical Trials in Children with Chronic Hepatitis C:,0.5341735956899847,0.18881730579723205
646,Du weißt es nicht wahr ?,"You know, don't you?","You don't know, do you?",1.2069187085583323e-154,0.18881730579723205
647,- Ich weiß es.,- l know.,- I know it.,1.5319719891192393e-231,0.18881730579723205
648,WIRKSTOFF(E) UND SONSTIGE BESTANDTEILE,STATEMENT OF ACTIVE AND OTHER SUBSTANCES,Active substance (E) and other constituents,7.176381577237209e-155,0.18881730579723205
649,"Wunderbar, oder?",Isn't it beautiful?,"Wonderful, isn't it?",7.380245217279165e-78,0.18881730579723205
650,Kann ich die haben?,Can I take it?,Can I have them?,9.283142785759642e-155,0.18881730579723205
651,Ich muss Ihnen etwas gestehen.,"Dear lady, I have a small confession to make.",I have to confess something.,4.1711849316776384e-155,0.18881730579723205
652,Ich hasse dich!,I hate you!,I hate you!,1.2213386697554703e-77,0.18881730579723205
653,- Schön.,- Beautiful.,- Very nice.,1.384292958842266e-231,0.18881730579723205
654,Wir können nichts tun.,"Well, you can't do anything.",We can't do anything.,0.5475182535069453,0.18881730579723205
655,Ich bin ein Mensch.,Human.,I am a human being.,1.2183324802375697e-231,0.18881730579723205
656,Oh mein...,"Oh, my...",Oh my goodness...,1.133422688662942e-154,0.18881730579723205
657,Was zum Teufel willst du?,What the hell do you want?,What the hell do you want?,1.0,0.18881730579723205
658,"Dies ist eine Frage, die weit über bloße Zahlen und technische Details und sogar über die Unterstützung der nationalen Sparpolitiken hinausgeht.",This is something which goes well beyond figures and technicalities and even support for national austerity policies.,This is a question that goes far beyond mere numbers and technical details and even beyond supporting national austerity policies.,3.3774356271240683e-78,0.18881730579723205
659,"- Nein, dafür ist keine Zeit mehr.","No, there's no time.","- No, there is no more time for that.",7.241926111174567e-155,0.18881730579723205
660,Das kannst du nicht ernst meinen.,You can't mean that.,You can't take that seriously.,6.206021746903507e-78,0.18881730579723205
661,"Es gesteht uns nichts zu, nur, wenn es darum geht, uns mit Schande zu belegen.",It does not acknowledge us if only to shame us.,"It admits nothing to us, only when it comes to putting us to shame.",6.356121367760845e-155,0.18881730579723205
662,- Mach schon.,- Go ahead.,- Go ahead.,1.2213386697554703e-77,0.18881730579723205
663,"Na ja, da gibt es abhauen und ""abhauen""","Well, there's goin' and there's goin'.","Well, there is run away and ""run away""",6.373704167435469e-155,0.18881730579723205
664,Die Wachen sind dort im Sommerlager.,The guards are in summer camp at Tsarskoe.,The guards are there at summer camp.,5.728716644827669e-78,0.18881730579723205
665,Also Vorsicht.,So be careful.,So be careful.,1.2213386697554703e-77,0.18881730579723205
