Unnamed: 0,DE,EN,TRANSLATION,bertscore
894,2 Er aber wandte sein Antlitz zur Wand und betete zum HERRN und sprach:,"2 Then he turned his face to the wall, and prayed unto the LORD, saying,",2 Und er wandte sein Angesicht zur Wand und betete zum HERRN und sprach:,0.9654156565666199
895,"Premiere: Oktober 2, 2014","Premiere: February 5, 2010",Premiere: 5. Februar 2010,0.7883616089820862
896,- (kichert),- (giggling),- (Kichern),0.9666827917098999
897,Das dauert aber ganz schön lange.,- He's taking a long time for a business deal.,- Er braucht viel Zeit für einen Geschäftsvertrag.,0.8374813199043274
898,"Donnerstag, 10. März 2016, 00:08 UTC+1","Mittwoch, 9. März 2016, 17:19 UTC+1","Mittwoch, 9. März 2016, 17:19 UTC+1",0.8995563983917236
899,Pauschaler Einfuhrwert,Standard import value,Pauschaler Einfuhrpreis,0.9490893483161926
900,"Wir stecken im Mixer fest, und jetzt sollten wir Leben retten?","Wait... we were stuck in a blender, now we're saving lives.","Warte... wir stecken in einem Mixer fest, jetzt retten wir Leben.",0.9441794753074646
901,"Die Informationen und Angebote der Hirslanden Privé Karte werden an die Adresse geschickt, welche Berechtigten zuletzt mitgeteilt wurde. Jede Namens- oder Adressänderung ist Hirslanden Privé mitzuteilen, damit der Service gewährleistet werden kann.",Information and promotions concerning the Hirslanden Privé card will be sent to the last address given by the card holder. Hirslanden Privé must be notified of any name or address change in order to guarantee the service.,"Informationen und Aktionen über die Hirslanden Privé Karte werden an die letzte vom Karteninhaber angegebene Adresse gesendet. Hirslanden Privé muss über jede Änderung des Namens oder der Adresse informiert werden, um den Service zu gewährleisten.",0.9073262214660645
902,"Nachdem du den Zauber in Gang gesetzt hattest, um die Tore zum Himmel zu schließen, ist all seine Gnade verloren gegangen?","After you cast the spell to close the Gates of Heaven, was there any of his Grace left?","Nachdem du den Bann gelegt hast, um die Tore des Himmels zu schließen, war da noch eine seiner Gnaden?",0.9272707104682922
903,"* GNU Octave, eine Software zur numerischen Lösung mathematischer ProblemeDie Abkürzung OCTAVE steht für:* Operationally Critical Threat, Asset, and Vulnerability Evaluation, ein Ansatz zum Management von Informationssicherheitsrisiken des Software Engineering Institute der Carnegie Mellon UniversitySiehe auch:* Oktave* Oktave (Begriffsklärung)","'Octave' may also refer to:== Computing ==* GNU Octave, a program for performing numerical analysis, mostly compatible with MATLAB* OCTAVE, ""Operationally Critical Threat, Asset, and Vulnerability Evaluation"" framework developed by Carnegie Mellon and most commonly used in the defense industry.","Octave ist der Name folgender Programme:* GNU Octave, ein Programm zur numerischen Analyse, das hauptsächlich mit MATLAB kompatibel ist* OCTAVE, ""Operational Critical Threat, Asset, and Vulnerability Evaluation"" Framework, entwickelt von Carnegie Mellon und am häufigsten in der Verteidigungsindustrie verwendet.",0.8207351565361023
904,Themba lebt mit seiner Mutter Mandisa und der jüngeren Schwester in der Provinz Ostkap.,Themba lives in a shabby round hut with his mother Mandisa and his younger sister Nomtha in a small village in southeastern South Africa. Their father has gone missing in a mine.,Themba lebt mit seiner Mutter Mandisa und seiner jüngeren Schwester Nomtha in einer schäbigen runden Hütte in einem kleinen Dorf im Südosten Südafrikas. Ihr Vater ist in einer Mine verschwunden.,0.8908661007881165
905,Das HTML-Template wurde nach den Spezifikationen für XHTML 1.0 erstellt.,The included default HTML template is written to the the specifications of XHTML 1.0.,Die mitgelieferte HTML-Vorlage wird auf die Spezifikationen von XHTML 1.0 geschrieben.,0.9026525616645813
906,"Die Männer und Frauen wurden in separaten Laderäumen des Schiffes untergebracht, wo es an grundlegenden sanitären Bedingungen mangelte.","Men and women were put in separate holds on the ship, where they were deprived of basic sanitary conditions and mistreated by the soldiers.","Männer und Frauen wurden auf dem Schiff in getrennten Laderäumen untergebracht, wo ihnen die grundlegenden sanitären Bedingungen entzogen und von den Soldaten misshandelt wurden.",0.923102617263794
907,Das war meine Reaktion.,That's how I reacted to it.,So habe ich darauf reagiert.,0.8199353218078613
908,"Einer der Insassen, ein Mädchen, versuchte letzte Nacht auszubrechen.","Well, one of the inmates, a girl, she tried to escape last night.","Einer der Insassen, ein Mädchen, hat gestern Nacht versucht zu entkommen.",0.9314425587654114
909,"Hier gibt es erhebliche Potenziale, die den Landwirten in vielen Regionen sinnvolle Anbaualternativen bieten und gleichzeitig positive Effekte auf die Umwelt haben.","These offer farmers in many regions great potential for viable alternative crops while, at the same time, having a positive effect on the environment.",Diese bieten den Landwirten in vielen Regionen ein großes Potenzial für lebensfähige alternative Kulturen und wirken sich gleichzeitig positiv auf die Umwelt aus.,0.9012013077735901
910,Wir fühlen uns durchaus nicht vernachlässigt.,"We feel in no way neglected, Counsellor.","Wir fühlen uns in keiner Weise vernachlässigt, Counsellor.",0.9315453171730042
911,"Sie werden damit beginnen, die ersten Anzeichen einer erhöhten Muskelmasse, das Wachstum im ganzen Körper spüren.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.","Sie werden beginnen, die ersten Anzeichen für eine erhöhte Muskelmasse, Wachstum im ganzen Körper zu fühlen.",0.9653957486152649
912,"Sie haben zwei Huren, Kable.","You go two whores, Kable.","Du gehst zu zwei Huren, Kable.",0.9259520173072815
913,Il-Mae ist ins Krankenhaus gegangen.,Il-mae went to the hospital.,Il-mae ging ins Krankenhaus.,0.9118940234184265
914,Ich kann es tun.,I can do it.,Ich schaffe das.,0.799005389213562
915,- Das stimmt.,"- She died nine years ago, right?","- Sie ist vor neun Jahren gestorben, oder?",0.7879342436790466
916,"Für diese Option ist 0,5 CFM bei 100-120 psi Druckluft erforderlich.",This option requires .5 CFM at 100–120 psi of compressed air.,Diese Option erfordert.5 CFM bei 100–120 psi Druckluft.,0.90750652551651
917,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,","gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,",1.0
918,"17.08.2015, 11:07 Uhr Deutsch English","17.08.2015, 09:22 Uhr Deutsch English","17.08.2015, 09:22 Uhr Deutsch English",0.9733029007911682
919,Internationalen Manner Tag in Pakistan,International Men's Day in Pakistan,Internationaler Männertag in Pakistan,0.9232741594314575
920,"Das Getränk heißt: ""Seven and Seven"".",Have you?,Wirklich?,0.7502351999282837
921,Du musst mir vertrauen.,You need to trust me.,Du musst mir vertrauen.,1.0
922,"36 Wer an den Sohn glaubt, der hat das ewige Leben. Wer aber dem Sohn nicht gehorsam ist, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt über ihm.",36 He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.,"36 Wer an den Sohn glaubt, der hat ewiges Leben; und wer nicht an den Sohn glaubt, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt auf ihm.",0.9709728360176086
923,Datiert von heute.,Dated today.,Ich war heute schon da.,0.7654613256454468
924,Heute ist der perfekte Tag zum Sterben.,Today is a good day to die.,"Heute ist ein guter Tag, um zu sterben.",0.9288632869720459
925,Schlaft.,Go to sleep.,Geh schlafen.,0.9092246294021606
926,"Ein charmant ironischer Blick in die Zukunft, auf die Grenzen von Menschlichkeit und auf den ewigen Wunsch nach Unsterblichkeit.","A charming and ironic view of the future, the limits of humanity and our desire for immortality.","Eine charmante und ironische Sicht auf die Zukunft, die Grenzen der Menschheit und unser Verlangen nach Unsterblichkeit.",0.9342300295829773
927,"Meine Mutter sagte immer, ...es gibt drei Dinge im Leben, die einen glücklich machen.",My mother always said that there are three things in life that make happy.,"Meine Mutter sagte immer, dass es drei Dinge im Leben gibt, die glücklich machen.",0.9836785793304443
928,Das subjektive Dasein und objektive Anderssein des Gesetzes der Bewegung beschränkt sie nicht!,"And unaffected by the Laws of Motion, in any objective reality or subjective non- reality...","Und unberührt von den Gesetzen der Bewegung, in jeder objektiven Realität oder subjektiven Nicht-Realität...",0.8825908899307251
929,Sie gingen beide hinüber in ihre Wohnung.,They both went over to her apartment.,Sie gingen beide in ihre Wohnung.,0.9781439900398254
930,"Los, Männer, macht schon!","Stay away. Go on, men.","Bleibt weg, Männer.",0.7990188598632812
931,Nehmen Sie Remeron nicht ein in Kombination mit:,Take special care with Remeron Use in children and adolescents under 18 years of age Remeron should normally not be used for children and adolescents under 18 years.,Besondere Vorsicht bei der Anwendung von Remeron ist erforderlich Anwendung bei Kindern und Jugendlichen unter 18 Jahren Remeron sollte normalerweise nicht bei Kindern und Jugendlichen unter 18 Jahren angewendet werden.,0.7678584456443787
932,"9:44 Azel aber hatte sechs Söhne; die hießen: Asrikam, Bochru, Ismael, Searja, Obadja, Hanan. Das sind die Kinder Azels.","9:44 And Azel had six sons, whose names are these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.","9:44 Und Azel hatte sechs Söhne, die hießen diese: Asrikam, Bocheru, Ismael, Schearia, Obadja und Hanan. Das waren die Söhne Azels.",0.9444818496704102
933,"ostafrika, 18. oder 19. jahrhundert.","east africa, 18th or 19th century.","Ostafrika, 18. oder 19. Jahrhundert.",0.9999999403953552
934,Produkt 2 / 3 Zurück zur Übersicht,Product 4 / 12 Back to Overview,Produkt 4 / 12 Zurück zur Übersicht,0.9745582342147827
935,Wie geht es? Deine Partnerin im Verbrechen?,This must be your partner in crime.,Das muss Ihr Partner im Verbrechen sein.,0.874213457107544
936,Der Artikel auch einen Überblick über die Geschichte hinter der Entwicklung und gibt einen kleinen Vorgeschmack in die Atmosphäre des Spiels.,The article well summarizes the story behind the development and gives a sneak preview into the atmosphere of the game.,Der Artikel fasst die Geschichte hinter der Entwicklung gut zusammen und gibt eine Vorschau in die Atmosphäre des Spiels.,0.9346371293067932
937,Imhotep selbst erklärte ihre Tage für gezählt.,Imhotep himself declared your days were numbered.,"Imhotep selbst erklärte, deine Tage seien gezählt.",0.9643595218658447
938,Das wird teuer.,It gets expensive.,Es wird teuer.,0.9526857733726501
939,"Vielen Dank für die Suche nach die Chance, durch diese Revitol Entfernung von Narben Creme in Südafrika schreiben Blog-Post auf unserer Website zu lesen.",Many thanks for finding a chance to read through this Revitol scar removal cream in South Africa review blog post on our website.,"Vielen Dank für die Suche nach einer Chance, durch diese Revitol Entfernung von Narben Creme in Südafrika Bewertung Blog-Post auf unserer Website lesen.",0.9794448614120483
940,"Du hast gesagt, die Strafzettel sind egal. Es sollte cool wirken.",- You told me I don't have to worry about the tickets.,"- Du hast mir gesagt, dass ich mir keine Sorgen um die Tickets machen muss.",0.8861488103866577
941,"Die Installation eines Spieles sollte so schnell, einfach und problemlos wie möglich sein. Idealerweise sollten die Anwender überhaupt keine Installations-Dialoge sehen. Sie sollten in der Lage sein, die CD einfach ins Laufwerk einzulegen und mit dem Spiel zu beginnen.","Installing a game should be as quick, straightforward, and as painless as possible for the end user. Ideally, end users should not even see an installation UI; they should just be able to drop the game CD in the tray and begin playing.","Die Installation eines Spiels sollte so schnell, unkompliziert und so schmerzlos wie möglich für den Endbenutzer sein. Im Idealfall sollten Endbenutzer nicht einmal eine Installationsoberfläche sehen; sie sollten einfach in der Lage sein, die Spiel-CD in das Tablett fallen zu lassen und mit dem Spielen zu beginnen.",0.9107945561408997
942,"Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Fotos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet kommt ein Gummibärchen ;-)).",0.9827763438224792
943,"Ich war besorgt, jeden Tag.",I worried a lot. (LAUGHS),Ich habe mir große Sorgen gemacht.,0.840697169303894
944,"Alle die Regierungsumbildungen hatten eine positive Bedeutung nur für die Akteure des Schauspiels, für die Nation aber fast stets nur negative Ergebnisse.",All these Cabinet reconstructions brought some positive advantage only to the actors who took part in the play; but the results were almost always quite negative as far as the interests of the people were concerned.,"All diese Kabinettsrekonstruktionen brachten nur den Schauspielern, die an dem Stück teilnahmen, einen positiven Vorteil, aber die Ergebnisse waren fast immer recht negativ, was die Interessen der Menschen betrifft.",0.8430878520011902
945,"Das sind die, deren Werke im Diesseits und Jenseits wertlos sind, und sie werden keine Helfer haben.","They are the ones whose deeds have become worthless in this world and the Hereafter, and for them there will be no helpers.","Das sind diejenigen, deren Werke im Diesseits und im Jenseits wertlos geworden sind, und für sie gibt es keine Helfer.",0.9529078006744385
946,"Fällt sie in die Säure, sind die Taujeeraner verloren.","If it falls into the acid, the Taujeerians are doomed.","Wenn es in die Säure fällt, sind die Taujeerer dem Untergang geweiht.",0.9175655841827393
947,Ich habe Sie nicht angefasst.,I haven't got my hand on you.,Ich habe nicht meine Hand an dir.,0.9130202531814575
948,Bewahren Sie den Flakon am Besten im Kühlschrank auf.,"For greater effectiveness, place the bottle of solution in the refrigerator.","Um die Wirksamkeit zu erhöhen, legen Sie die Flasche der Lösung in den Kühlschrank.",0.874471127986908
949,Schlussbemerkungen,Final observations,Schlußbemerkungen,0.9602540135383606
950,Na dann... sollten wir vielleicht einfach reingehen.,Well then... maybe we ought to just go in.,Na dann... vielleicht sollten wir einfach reingehen.,0.9942021369934082
951,"Die Macht, die wir durch die kartellrechtlichen Strafen haben, ist eine wahre Macht, Kartelle zu unterbinden, wettbewerbswidrige Praktiken zu verhindern und die Verbraucher in den Vordergrund zu rücken.","The power that we have in terms of fines in antitrust cases is a real power to break cartels, to prevent anti-competitive practices, and to put the consumer first.","Die Macht, die wir im Hinblick auf Geldbußen in Kartellfällen haben, ist eine echte Macht, Kartelle zu brechen, wettbewerbswidrige Praktiken zu verhindern und den Verbraucher an die erste Stelle zu setzen.",0.9250249862670898
952,"Clark beschlossen, dass die Forderung von Michael Cherney Wohnen (in Israel) an rossiyaninu Oleg Deripaska Mai in London zu hören. Prüfung des Anspruchs auf dem Territorium von Russland ist mit Risiken verbunden, erläutert die Entscheidung von Clarke (von Bloomberg zitiert): “die Möglichkeit, einen Vertrag zu töten, Verhaftung am erfundenen Gebühren und das Fehlen eines fairen Verfahrens”.","Clark decided that the claim of Michael Cherney (living in Israel) to rossiyaninu Oleg Deripaska may be heard in London. Consideration of the claim on the territory of Russia is associated with risks, explains the decision of Clarke (quoted by Bloomberg): “the possibility of a contract killing, arrest on trumped-up charges and lack a fair trial”.","Clark entschied, dass die Behauptung von Michael Cherney (lebend in Israel) zu rossiyaninu Oleg Deripaska in London gehört werden kann. Berücksichtigung der Forderung auf dem Territorium Russlands ist mit Risiken verbunden, erklärt die Entscheidung von Clarke (zitiert von Bloomberg): Die Möglichkeit eines Vertragsmordes, Verhaftung auf getrumpfte Anklagen und Mangel an einem fairen Prozess.",0.9091358184814453
953,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und sicherstellen, daß die Auswirkungen minimal bleiben.",We must monitor the economic consequences of the problem and ensure the effects are minimal.,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und dafür sorgen, dass die Auswirkungen minimal sind.",0.9504348039627075
954,Es fehlt auch MINDESTENS ein Buchstabe in jedem Wort.,At LEAST one letter missing in each word also.,Bei LEAST fehlt auch in jedem Wort ein Buchstabe.,0.9585438370704651
955,vom 26. September 1990,of 26 September 1990,vom 26. September 1990,0.9999999403953552
956,"Es ist auch ziemlich klar, dass wir keine Situation haben wollen, in der junge Menschen übergewichtig zu werden drohen, was im späteren Leben zu ernsten Problemen führt, nicht nur für ihre eigene Gesundheit, sondern auch für die Gesellschaft.","It is quite obvious that the nutrition and health of young people is very important, and not only to the Commission.","Es liegt auf der Hand, daß die Ernährung und die Gesundheit der Jugendlichen sehr wichtig sind, und zwar nicht nur für die Kommission.",0.8526524901390076
957,Provozier mich bloß nicht.,"Don't provoke me, OK?","Provozieren Sie mich nicht, okay?",0.897344708442688
958,Die Richtlinie 2012/32/EU der Kommission vom 25. Oktober 2012 zur Änderung der Richtlinie 96/98/EG des Rates über Schiffsausrüstung [1] ist in das EWR-Abkommen aufzunehmen.,Commission Directive 2012/32/EU of 25 October 2012 amending Council Directive 96/98/EC on marine equipment [1] is to be incorporated into the EEA Agreement.,Die Richtlinie 2012/32/EU der Kommission vom 25. Oktober 2012 zur Änderung der Richtlinie 96/98/EG des Rates über Schiffsausrüstung [1] ist in das EWR-Abkommen aufzunehmen.,0.9999999403953552
959,Soll ich bis drei zählen?,Shall I count to 3?,Soll ich bis 3 zählen?,0.9697861671447754
960,"Charles, was sehen Sie auf dem Bildschirm?","Now, Charles, would you like to look at the screen and tell me what you see?","Charles, möchtest du auf den Bildschirm schauen und mir sagen, was du siehst?",0.9187188148498535
961,Die technisch einfachen und kostengünstigen Plasmaschneidanlagen der CUTLINE-Reihe sind als flüssigkeitsgekühlte Version verfügbar und bieten somit für fast jeden Einsatzzweck die passende Lösung. Sie eigenen sich darüber hinaus zum Plasmafugen - als saubere und effiziente Alternative zum Fugen mit Kohleelektroden.,The technically simple and cost-efficient plasma cutting units of the CUTLINE series are available as liquid-cooled versions thereby providing the right solution for almost every application. The very robust models are additionally suitable for plasma gouging - a clean and efficient alternative to gouging with carbon electrodes.,Die technisch einfachen und kostengünstigen Plasmaschneidgeräte der CUTLINE-Serie sind als flüssigkeitsgekühlte Ausführungen erhältlich und bieten somit die richtige Lösung für nahezu jede Anwendung. Die sehr robusten Modelle eignen sich zusätzlich für das Plasma-Guging – eine saubere und effiziente Alternative zum Guging mit Kohlenstoffelektroden.,0.9174052476882935
962,Gehen Sie.,Go on home.,Geh nach Hause.,0.8692304491996765
963,Privater Verbrauch,Groes fixed cap.format,Groes feste Kappe. Format,0.7470341324806213
964,Eintauchen ins Museum,Immersing in the Museum,Eintauchen im Museum,0.9526854753494263
965,"Ja, das stimmt. Ich habe die Birne klar gekriegt.","Yes, my head is clear.","Ja, mein Kopf ist klar.",0.8679357171058655
966,Die Familien sind recht zuverlässig mit den Abholungen.,The families are pretty reliable with the pickups.,Die Familien sind mit den Pickups ziemlich zuverlässig.,0.9294873476028442
967,Wir haben irgendwie Schluss gemacht.,We kind of broke up.,Wir haben uns irgendwie getrennt.,0.9247993230819702
968,Gruppe 2 andere international geregelte Arten und größere international nicht geregelte Beifangarten;,"Group 2 Other internationally regulated species and major non-internationally regulated by-catch species,","Gruppe 2 Sonstige international regulierte Arten und größere nicht international regulierte Beifangarten,",0.9012503623962402
969,"Die Arbeitslosigkeit liegt bei 70%, die Inflation bei über 100%, und 50% des Landes werden nicht mehr bewirtschaftet.","Unemployment is running at 70%, inflation is at over 100% and 50% of the land is no longer being farmed.","Die Arbeitslosigkeit liegt bei 70 %, die Inflation liegt bei über 100 % und 50% des Bodens wird nicht mehr bewirtschaftet.",0.9697231650352478
970,Wir laden Sie herzlich ein unseren ETG-Gemeinschaftsstand in Halle 2/338 auf der diesjährigen SPS IPC Drives in Nürnberg zu besuchen!,"We cordially invite you to visit our 2015 ETG Joint Booth in hall 2/338 at this year's SPS IPC Drives from 24th to 26th November in Nuremberg, Germany.","Wir laden Sie herzlich ein, unseren ETG Gemeinschaftsstand 2015 in Halle 2/338 auf der diesjährigen SPS IPC Drives vom 24. bis 26. November in Nürnberg zu besuchen.",0.9698677659034729
971,Sondern Selbstmord.,It's suicide.,Es ist Selbstmord.,0.8705742955207825
972,"Er kennt Augereau auch. Es ist eine Manie bei ihm. Sieht er eine Frau, muss er sie zwicken.","He knows Augereau as well as I do, and that as soon as he sees a woman, he can't stop himself from pinching her...","Er kennt Augereau genauso wie ich, und sobald er eine Frau sieht, kann er sich nicht davon abhalten, sie zu kneifen...",0.9155198335647583
973,"5:1 4:14 Aber nun, du Kriegerin, rüste dich! denn man wird uns belagern und den Richter Israels mit der Rute auf den Backen schlagen.","{5:1} Now you will be devastated, you daughter of a robber. They have placed a blockade against us, with a rod they will strike the jaw of the judge of Israel.","5:1 Du aber wirst verwüstet werden, du Tochter eines Räubers; sie haben uns eine Blockade gesetzt, mit einem Stabe werden sie den Kiefer des Richters Israels schlagen.",0.8780269622802734
974,Das ist das Gleiche.,Same difference.,Der gleiche Unterschied.,0.855494499206543
975,Die DNS Ihres Sohnes ist überall. - Das muss sich um einen Fehler handeln.,There has to be some kind of mistake.,Es muss einen Fehler geben.,0.8887121081352234
976,EREC-Konferenz über erneuerbare Energiequellen für Inseln,EREC conference on renewable energy sources for islands,EREC-Konferenz über erneuerbare Energiequellen für Inseln,1.0000001192092896
977,Spitznamen drücken Zuneigung aus. Es ist eine Anrede unter Freunden.,"Nicknames generally denote fondness, a diminutive shared between friends.","Nicknamen bezeichnen in der Regel die Vorliebe, eine zweideutige Verbindung zwischen Freunden.",0.8534860610961914
978,"Gleichzeitig gilt es jedoch, jegliche Verletzung der Wettbewerbsbestimmungen und jegliche schwere Störungen des Gleichgewichts auf den Märkten zu vermeiden, und deshalb müssen diese Beihilfen reglementiert werden.","At the same time, it is, of course, essential to avoid any disturbance of competition conditions or of the markets, hence the importance of regulating such aid.","Gleichzeitig ist es natürlich von wesentlicher Bedeutung, jede Störung der Wettbewerbsbedingungen oder der Märkte zu vermeiden, weshalb es wichtig ist, diese Beihilfen zu regulieren.",0.8768760561943054
979,Die Unerschrockenen ermordete er.,"Whom he couldn't corrupt, he terrified or murdered.","Den er nicht korrumpieren konnte, erschrak oder ermordete.",0.8805132508277893
980,Err:510,"From 2005 to 2008, the draft was held in the city that hosted the NCAA Women's Final Four.","Von 2005 bis 2008 fand der Draft in der Stadt statt, in der die NCAA Women's Final Four stattfand.",0.6401574015617371
981,"Mittwoch, den 29. Juni Dienstag, den 28. Juni durchschnittlich","Wednesday, 29 of June Tuesday, 28 of June at the average","Mittwoch, den 29. Juni Dienstag, den 28. Juni durchschnittlich",1.0
982,"Dadurch würden die Aussprachen in diesem Hause sicherlich viel einfacher werden, allerdings auf Kosten der proportionalen Vertretung.","This will certainly simplify debates in this Chamber tremendously, but to the detriment of representativeness.","Dies wird sicherlich die Aussprachen in diesem Plenarsaal enorm vereinfachen, aber zum Nachteil der Repräsentativität.",0.8742424249649048
983,"Adresse: VIA VENTISETTE APRILE, 14 - Florenz, Italien","Address: Via Fiume 5 - Florence, Italy","Anschrift: Via Fiume 5 - Florenz, Italien",0.8661305904388428
984,Auf zwei Karten um 1540 wurden Gletscher erstmals mit Namen bezeichnet: auf der Karte der Schweiz von Aegidius Tschudi und auf der Carta Marina von Nordeuropa von Olaus Magnus. Dies geschah offensichtlich nach einem Gletschervorstoss in den Dreissigerjahren des 16.Jahrhunderts.,"On two maps dating back to 1540, glaciers had been indicated by lettering: on the map of Switzerland by Aegidius Tschudi and on the Carta Marina of North Europe by Olaus Magnus. This had certainly been done after a glacial advance in the thirties of the 16thcentury.",Auf zwei Karten aus dem Jahr 1540 waren Gletscher durch Schriftzug angedeutet worden: auf der Karte der Schweiz von Aegidius Tschudi und auf der Carta Marina von Nordeuropa von Olaus Magnus. Dies war sicherlich nach einem Gletschervorsprung in den Dreißigern des 16. Jahrhunderts geschehen.,0.9085198044776917
985,Das Olivenöl war sehr lecker !!,The olive oil was delicious !!,Das Olivenöl war köstlich!!,0.899496853351593
986,Das Versenden unerwünschter (Massen-) eMails ist ein ernstes Problem und wird von 4reg.net in keiner Weise toleriert.,The abuse and misuse of eMail is a serious problem and is tolerated in no way by 4reg.net!,Der Missbrauch und Missbrauch von eMail ist ein ernstes Problem und wird in keiner Weise von 4reg.net toleriert!,0.9242528080940247
987,"- der Teilnahme an Fach-Messen und Ausstellungen,",- the participation to specialized trade fairs,- die Teilnahme zu den Fachmessen,0.9032358527183533
988,und dann gehen wir höllisch ab.,And then we go boom.,Und dann boomen wir.,0.9192829132080078
989,- Ich habe Respekt vor Ihrem... geistlichen Gewand.,- I have respekt for your... religious robe.,- Ich habe Respekt für Ihre... religiöse Robe.,0.8944106698036194
990,"Die Mitglieder von CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), einer Vereinigung von zwölf naturwissenschaftlich-technischen Universitäten Europas, verabschiedeten die Kooperationsvereinbarung „Harbin Roadmap“. „Die Harbin Roadmap formuliert konkrete Schritte zur Kooperation.","The members of CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), an association of twelve natural scientific and technical European universities, approved the ""Harbin Roadmap"" cooperation agreement. ""The Harbin Roadmap sets down concrete steps towards cooperation.","Die Mitglieder des CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), einer Vereinigung von zwölf naturwissenschaftlichen und technischen europäischen Universitäten, haben den Kooperationsvertrag ""Harbin Roadmap"" genehmigt. ""Der Harbin Roadmap legt konkrete Schritte in Richtung Zusammenarbeit fest.",0.9353941082954407
991,"Der Gouverneur von Tschetschenien, Ramzan Khadirov, bemerkte hingegen, dass die Verdächtigten nicht in Russland gelebt hatten, und schloss im Voraus alle Verbindungen mit seinem Land aus.","Meanwhile, the governor of Chechnya, Ramzan Khadirov, noting that the suspects had not lived in Russia, hastened to denounce any ties with his country.","Der Gouverneur von Tschetschenien, Ramzan Khadirow, stellte fest, dass die Verdächtigen nicht in Russland gelebt hatten, beeilte sich, jegliche Verbindungen zu seinem Land anzuprangern.",0.9293147921562195
992,MehrBildervonuns...,Morepicturesaboutus...,Mehr Bilder über uns...,0.8139644861221313
993,Mir wird schwindelig wenn ich zu schnell aufstehe.,I get dizzy if I stand up too fast.,"Mir wird schwindelig, wenn ich zu schnell aufstehe.",1.0
994,KUKA entscheidet sich für die Entwicklung eines völlig neuen Robotertyps: des IR 6/60. Er hat sechs elektromechanisch angetriebene Achsen und ist mit einer Winkelhand ausgerüstet.,1976 The IR 6/60 KUKA decides to develop a completely new robot model: the IR 6/60. This robot likewise has six electromechanically driven axes and is fitted with an offset wrist.,"1976 Der IR 6/60 KUKA entschließt sich, ein völlig neues Robotermodell zu entwickeln: den IR 6/60. Dieser Roboter hat ebenfalls sechs elektromechanisch angetriebene Achsen und ist mit einem Offset-Armgelenk ausgestattet.",0.9184923768043518
995,Er bringt uns an einen sicheren Ort.,He wants to take us to a safer place.,Er will uns an einen sichereren Ort bringen.,0.9609035849571228
996,Auch dieser Bereich ist zunehmend von größeren Mengen und niedrigeren Margen bestimmt.,High volumes and lower margins tend to typify this area.,Hohe Volumina und niedrigere Margen charakterisieren diesen Bereich.,0.8820479512214661
997,"Ich hoffe fast, dass sie im Koma bleibt.",I almost hope she stays in a coma.,"Ich hoffe fast, dass sie im Koma bleibt.",1.0
998,"Wenn KDE erst einmal installiert ist, erschließen sich die meisten Sachen durch das Hilfesystem oder durch Ausprobieren. Benutzer von Windows oder MacOS ® werden sich sehr schnell zurecht finden.","Now that KDE is installed on the system, most things can be discovered through the help pages, or just by pointing and clicking at various menus. Windows ® or Mac ® users will feel quite at home.","Jetzt, da KDE auf dem System installiert ist, können die meisten Dinge durch die Hilfeseiten entdeckt werden, oder einfach durch Zeigen und Klicken auf verschiedene Menüs. Windows ® oder Mac ® Benutzer fühlen sich ganz zu Hause.",0.8813338279724121
999,Gewicht: 0.15 kg,Weight: 2.3 kg,"Gewicht: 2,3 kg",0.9293125867843628
