Unnamed: 0,DE,EN,TRANSLATION,bertscore
904,Themba lebt mit seiner Mutter Mandisa und der jüngeren Schwester in der Provinz Ostkap.,Themba lives in a shabby round hut with his mother Mandisa and his younger sister Nomtha in a small village in southeastern South Africa. Their father has gone missing in a mine.,Themba lebt mit seiner Mutter Mandisa und seiner jüngeren Schwester Nomtha in einer schäbigen Rundhütte in einem kleinen Dorf im Südosten Südafrikas. Ihr Vater ist in einer Mine verschwunden.,0.890917181968689
905,Das HTML-Template wurde nach den Spezifikationen für XHTML 1.0 erstellt.,The included default HTML template is written to the the specifications of XHTML 1.0.,Das enthaltene Standard-HTML-Template ist nach den Spezifikationen von XHTML 1.0 geschrieben.,0.9343248605728149
906,"Die Männer und Frauen wurden in separaten Laderäumen des Schiffes untergebracht, wo es an grundlegenden sanitären Bedingungen mangelte.","Men and women were put in separate holds on the ship, where they were deprived of basic sanitary conditions and mistreated by the soldiers.","Männer und Frauen wurden in getrennte Laderäume auf dem Schiff gebracht, wo ihnen grundlegende sanitäre Bedingungen vorenthalten und von den Soldaten misshandelt wurden.",0.910079300403595
907,Das war meine Reaktion.,That's how I reacted to it.,So habe ich darauf reagiert.,0.8199353218078613
908,"Einer der Insassen, ein Mädchen, versuchte letzte Nacht auszubrechen.","Well, one of the inmates, a girl, she tried to escape last night.","Nun, einer der Insassen, ein Mädchen, versuchte letzte Nacht zu fliehen.",0.9602519869804382
909,"Hier gibt es erhebliche Potenziale, die den Landwirten in vielen Regionen sinnvolle Anbaualternativen bieten und gleichzeitig positive Effekte auf die Umwelt haben.","These offer farmers in many regions great potential for viable alternative crops while, at the same time, having a positive effect on the environment.",Diese bieten Landwirten in vielen Regionen ein großes Potenzial für rentable Alternativkulturen und wirken sich gleichzeitig positiv auf die Umwelt aus.,0.8934182524681091
910,Wir fühlen uns durchaus nicht vernachlässigt.,"We feel in no way neglected, Counsellor.","Wir fühlen uns in keiner Weise vernachlässigt, Herr Berater.",0.9444372057914734
911,"Sie werden damit beginnen, die ersten Anzeichen einer erhöhten Muskelmasse, das Wachstum im ganzen Körper spüren.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.","Sie werden beginnen, die ersten Anzeichen von erhöhter Muskelmasse, Wachstum im ganzen Körper zu fühlen.",0.9634231925010681
912,"Sie haben zwei Huren, Kable.","You go two whores, Kable.","Du gehst zwei huren, kable.",0.9288890957832336
913,Il-Mae ist ins Krankenhaus gegangen.,Il-mae went to the hospital.,Il-mae ging ins Krankenhaus.,0.9118940234184265
914,Ich kann es tun.,I can do it.,Ich kann es tun.,0.9999998211860657
915,- Das stimmt.,"- She died nine years ago, right?","Sie starb vor neun Jahren, nicht wahr?",0.7399541139602661
916,"Für diese Option ist 0,5 CFM bei 100-120 psi Druckluft erforderlich.",This option requires .5 CFM at 100–120 psi of compressed air.,"Diese Option erfordert 0,5 CFM bei 100-120 psi Druckluft.",0.9537996053695679
917,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,","gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,",1.0
918,"17.08.2015, 11:07 Uhr Deutsch English","17.08.2015, 09:22 Uhr Deutsch English","17.08.2015, 09: 22 Uhr Deutsch Englisch",0.9350519776344299
919,Internationalen Manner Tag in Pakistan,International Men's Day in Pakistan,Internationaler Tag der Männer in Pakistan,0.8947194218635559
920,"Das Getränk heißt: ""Seven and Seven"".",Have you?,Haben Sie?,0.7301341891288757
921,Du musst mir vertrauen.,You need to trust me.,Du musst mir vertrauen.,1.0
922,"36 Wer an den Sohn glaubt, der hat das ewige Leben. Wer aber dem Sohn nicht gehorsam ist, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt über ihm.",36 He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.,"36 Wer an den Sohn glaubt, hat ewiges Leben; wer aber dem Sohn nicht glaubt, wird das Leben nicht sehen, sondern der Zorn Gottes bleibt auf ihm.",0.9756618142127991
923,Datiert von heute.,Dated today.,Heute datiert.,0.913608729839325
924,Heute ist der perfekte Tag zum Sterben.,Today is a good day to die.,Heute ist ein guter Tag zum Sterben.,0.9442673325538635
925,Schlaft.,Go to sleep.,Gehen Sie schlafen.,0.8720659613609314
926,"Ein charmant ironischer Blick in die Zukunft, auf die Grenzen von Menschlichkeit und auf den ewigen Wunsch nach Unsterblichkeit.","A charming and ironic view of the future, the limits of humanity and our desire for immortality.","Ein charmanter und ironischer Blick auf die Zukunft, die Grenzen der Menschheit und unseren Wunsch nach Unsterblichkeit.",0.9612872004508972
927,"Meine Mutter sagte immer, ...es gibt drei Dinge im Leben, die einen glücklich machen.",My mother always said that there are three things in life that make happy.,"Meine Mutter hat immer gesagt, dass es drei Dinge im Leben gibt, die glücklich machen.",0.971248984336853
928,Das subjektive Dasein und objektive Anderssein des Gesetzes der Bewegung beschränkt sie nicht!,"And unaffected by the Laws of Motion, in any objective reality or subjective non- reality...","Und unberührt von den Gesetzen der Bewegung, in jeder objektiven Realität oder subjektiven Nicht-Realität...",0.8825908899307251
929,Sie gingen beide hinüber in ihre Wohnung.,They both went over to her apartment.,Beide gingen in ihre Wohnung hinüber.,0.9699249267578125
930,"Los, Männer, macht schon!","Stay away. Go on, men.","Bleibt weg. Macht weiter, Männer.",0.8544782996177673
931,Nehmen Sie Remeron nicht ein in Kombination mit:,Take special care with Remeron Use in children and adolescents under 18 years of age Remeron should normally not be used for children and adolescents under 18 years.,Besondere Vorsicht bei der Anwendung von Remeron bei Kindern und Jugendlichen unter 18 Jahren Remeron sollte normalerweise nicht bei Kindern und Jugendlichen unter 18 Jahren angewendet werden.,0.7779356241226196
932,"9:44 Azel aber hatte sechs Söhne; die hießen: Asrikam, Bochru, Ismael, Searja, Obadja, Hanan. Das sind die Kinder Azels.","9:44 And Azel had six sons, whose names are these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.","9: 44 Und Azel hatte sechs Söhne; und dies sind ihre Namen: Asrikam, Bochru und Ismael und Schearja und Obadja und Hanan. Das waren die Söhne Azels.",0.9316101670265198
933,"ostafrika, 18. oder 19. jahrhundert.","east africa, 18th or 19th century.","Ostafrika, 18. oder 19. Jahrhundert.",0.9999999403953552
934,Produkt 2 / 3 Zurück zur Übersicht,Product 4 / 12 Back to Overview,Artikel 4 / 12 Zurück zur Übersicht,0.9261133074760437
935,Wie geht es? Deine Partnerin im Verbrechen?,This must be your partner in crime.,Dies muss Ihr Partner in Crime sein.,0.7951269149780273
936,Der Artikel auch einen Überblick über die Geschichte hinter der Entwicklung und gibt einen kleinen Vorgeschmack in die Atmosphäre des Spiels.,The article well summarizes the story behind the development and gives a sneak preview into the atmosphere of the game.,Der Artikel fasst die Geschichte hinter der Entwicklung gut zusammen und gibt einen kleinen Einblick in die Atmosphäre des Spiels.,0.9561339020729065
937,Imhotep selbst erklärte ihre Tage für gezählt.,Imhotep himself declared your days were numbered.,"Imhotep selbst erklärte, eure Tage seien gezählt.",0.9616963863372803
938,Das wird teuer.,It gets expensive.,Es wird teuer.,0.9526857137680054
939,"Vielen Dank für die Suche nach die Chance, durch diese Revitol Entfernung von Narben Creme in Südafrika schreiben Blog-Post auf unserer Website zu lesen.",Many thanks for finding a chance to read through this Revitol scar removal cream in South Africa review blog post on our website.,"Vielen Dank für die Suche nach einer Chance, durch diese Revitol Narbenentfernung Creme in Südafrika Überprüfung Blog-Post auf unserer Website zu lesen.",0.9555941224098206
940,"Du hast gesagt, die Strafzettel sind egal. Es sollte cool wirken.",- You told me I don't have to worry about the tickets.,"- Du hast mir gesagt, dass ich mir keine Sorgen um die Tickets machen muss.",0.8861488103866577
941,"Die Installation eines Spieles sollte so schnell, einfach und problemlos wie möglich sein. Idealerweise sollten die Anwender überhaupt keine Installations-Dialoge sehen. Sie sollten in der Lage sein, die CD einfach ins Laufwerk einzulegen und mit dem Spiel zu beginnen.","Installing a game should be as quick, straightforward, and as painless as possible for the end user. Ideally, end users should not even see an installation UI; they should just be able to drop the game CD in the tray and begin playing.","Die Installation eines Spiels sollte für den Endbenutzer so schnell, unkompliziert und schmerzlos wie möglich sein. Im Idealfall sollten Endbenutzer nicht einmal eine Installationsbenutzeroberfläche sehen. Sie sollten nur in der Lage sein, die Spiele-CD in das Fach zu legen und mit dem Spielen zu beginnen.",0.9056910276412964
942,"Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen; -)).",1.0
943,"Ich war besorgt, jeden Tag.",I worried a lot. (LAUGHS),Ich habe mir viele Sorgen gemacht. (lacht),0.8348743915557861
944,"Alle die Regierungsumbildungen hatten eine positive Bedeutung nur für die Akteure des Schauspiels, für die Nation aber fast stets nur negative Ergebnisse.",All these Cabinet reconstructions brought some positive advantage only to the actors who took part in the play; but the results were almost always quite negative as far as the interests of the people were concerned.,"Alle diese Kabinettsrekonstruktionen brachten nur den Schauspielern, die an dem Stück teilnahmen, einen positiven Vorteil; aber die Ergebnisse waren fast immer ziemlich negativ, was die Interessen des Volkes betraf.",0.8467286825180054
945,"Das sind die, deren Werke im Diesseits und Jenseits wertlos sind, und sie werden keine Helfer haben.","They are the ones whose deeds have become worthless in this world and the Hereafter, and for them there will be no helpers.","Sie sind diejenigen, deren Werke im Diesseits und im Jenseits wertlos geworden sind, und für sie wird es keine Helfer geben.",0.9465517401695251
946,"Fällt sie in die Säure, sind die Taujeeraner verloren.","If it falls into the acid, the Taujeerians are doomed.","Wenn es in die Säure fällt, sind die Taujeerianer verloren.",0.9617712497711182
947,Ich habe Sie nicht angefasst.,I haven't got my hand on you.,Ich habe meine Hand nicht auf dich gelegt.,0.9224650859832764
948,Bewahren Sie den Flakon am Besten im Kühlschrank auf.,"For greater effectiveness, place the bottle of solution in the refrigerator.",Für eine bessere Wirksamkeit stellen Sie die Flasche Lösung in den Kühlschrank.,0.8684746623039246
949,Schlussbemerkungen,Final observations,Abschließende Bemerkungen,0.8580871224403381
950,Na dann... sollten wir vielleicht einfach reingehen.,Well then... maybe we ought to just go in.,Na dann... vielleicht sollten wir einfach reingehen.,0.9942020773887634
951,"Die Macht, die wir durch die kartellrechtlichen Strafen haben, ist eine wahre Macht, Kartelle zu unterbinden, wettbewerbswidrige Praktiken zu verhindern und die Verbraucher in den Vordergrund zu rücken.","The power that we have in terms of fines in antitrust cases is a real power to break cartels, to prevent anti-competitive practices, and to put the consumer first.","Die Macht, die wir in Bezug auf Geldbußen in Kartellfällen haben, ist eine echte Macht, Kartelle zu brechen, wettbewerbswidrige Praktiken zu verhindern und den Verbraucher an die erste Stelle zu setzen.",0.9250054359436035
952,"Clark beschlossen, dass die Forderung von Michael Cherney Wohnen (in Israel) an rossiyaninu Oleg Deripaska Mai in London zu hören. Prüfung des Anspruchs auf dem Territorium von Russland ist mit Risiken verbunden, erläutert die Entscheidung von Clarke (von Bloomberg zitiert): “die Möglichkeit, einen Vertrag zu töten, Verhaftung am erfundenen Gebühren und das Fehlen eines fairen Verfahrens”.","Clark decided that the claim of Michael Cherney (living in Israel) to rossiyaninu Oleg Deripaska may be heard in London. Consideration of the claim on the territory of Russia is associated with risks, explains the decision of Clarke (quoted by Bloomberg): “the possibility of a contract killing, arrest on trumped-up charges and lack a fair trial”.","Clark entschied, dass die Forderung von Michael Cherney (Leben in Israel) zu rossiyaninu Oleg Deripaska gehört werden kann in London. Die Prüfung der Forderung auf dem Territorium Russlands ist mit Risiken verbunden, erklärt die Entscheidung von Clarke (zitiert von Bloomberg): ""die Möglichkeit eines Auftrags Tötung, Verhaftung auf erfundenen Gebühren und fehlt ein faires Verfahren"".",0.9325389862060547
953,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und sicherstellen, daß die Auswirkungen minimal bleiben.",We must monitor the economic consequences of the problem and ensure the effects are minimal.,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und sicherstellen, dass die Auswirkungen minimal sind.",0.9725852608680725
954,Es fehlt auch MINDESTENS ein Buchstabe in jedem Wort.,At LEAST one letter missing in each word also.,Mindestens ein Buchstabe fehlt in jedem Wort.,0.97227942943573
955,vom 26. September 1990,of 26 September 1990,vom 26. September 1990,0.9999999403953552
956,"Es ist auch ziemlich klar, dass wir keine Situation haben wollen, in der junge Menschen übergewichtig zu werden drohen, was im späteren Leben zu ernsten Problemen führt, nicht nur für ihre eigene Gesundheit, sondern auch für die Gesellschaft.","It is quite obvious that the nutrition and health of young people is very important, and not only to the Commission.","Es liegt auf der Hand, dass die Ernährung und die Gesundheit junger Menschen sehr wichtig sind, und zwar nicht nur für die Kommission.",0.8663854002952576
957,Provozier mich bloß nicht.,"Don't provoke me, OK?","Provoziere mich nicht, okay?",0.9049558639526367
958,Die Richtlinie 2012/32/EU der Kommission vom 25. Oktober 2012 zur Änderung der Richtlinie 96/98/EG des Rates über Schiffsausrüstung [1] ist in das EWR-Abkommen aufzunehmen.,Commission Directive 2012/32/EU of 25 October 2012 amending Council Directive 96/98/EC on marine equipment [1] is to be incorporated into the EEA Agreement.,Die Richtlinie 2012 / 32 / EU der Kommission vom 25. Oktober 2012 zur nderung der Richtlinie 96 / 98 / EG des Rates über Schiffsausrüstung 1 ist in das EWR-Abkommen aufzunehmen.,0.9832708835601807
959,Soll ich bis drei zählen?,Shall I count to 3?,Soll ich bis drei zählen?,1.0
960,"Charles, was sehen Sie auf dem Bildschirm?","Now, Charles, would you like to look at the screen and tell me what you see?","Nun, Charles, würdest du gerne auf den Bildschirm schauen und mir sagen, was du siehst?",0.9122494459152222
961,Die technisch einfachen und kostengünstigen Plasmaschneidanlagen der CUTLINE-Reihe sind als flüssigkeitsgekühlte Version verfügbar und bieten somit für fast jeden Einsatzzweck die passende Lösung. Sie eigenen sich darüber hinaus zum Plasmafugen - als saubere und effiziente Alternative zum Fugen mit Kohleelektroden.,The technically simple and cost-efficient plasma cutting units of the CUTLINE series are available as liquid-cooled versions thereby providing the right solution for almost every application. The very robust models are additionally suitable for plasma gouging - a clean and efficient alternative to gouging with carbon electrodes.,Die technisch einfachen und kostengünstigen Plasmaschneidanlagen der Baureihe CUTLINE sind als flüssigkeitsgekühlte Varianten erhältlich und bieten damit für nahezu jede Anwendung die passende Lösung. Die sehr robusten Modelle eignen sich zusätzlich zum Plasmafugenhobeln - eine saubere und effiziente Alternative zum Fugenhobeln mit Kohlenstoffe,0.9208828210830688
962,Gehen Sie.,Go on home.,Geh nach Hause.,0.8692304491996765
963,Privater Verbrauch,Groes fixed cap.format,Groes feste Kappe.format,0.758601725101471
964,Eintauchen ins Museum,Immersing in the Museum,Eintauchen in das Museum,0.9273800253868103
965,"Ja, das stimmt. Ich habe die Birne klar gekriegt.","Yes, my head is clear.","Ja, mein Kopf ist klar.",0.8679357171058655
966,Die Familien sind recht zuverlässig mit den Abholungen.,The families are pretty reliable with the pickups.,Die Familien sind ziemlich zuverlässig mit den Pickups.,0.9338099360466003
967,Wir haben irgendwie Schluss gemacht.,We kind of broke up.,Wir brachen irgendwie auf.,0.9148549437522888
968,Gruppe 2 andere international geregelte Arten und größere international nicht geregelte Beifangarten;,"Group 2 Other internationally regulated species and major non-internationally regulated by-catch species,","Gruppe 2 Sonstige international geregelte Arten und wichtige nicht international geregelte Beifangarten,",0.9366769790649414
969,"Die Arbeitslosigkeit liegt bei 70%, die Inflation bei über 100%, und 50% des Landes werden nicht mehr bewirtschaftet.","Unemployment is running at 70%, inflation is at over 100% and 50% of the land is no longer being farmed.","Die Arbeitslosigkeit liegt bei 70%, die Inflation liegt bei über 100% und 50% des Landes werden nicht mehr bewirtschaftet.",0.9903472065925598
970,Wir laden Sie herzlich ein unseren ETG-Gemeinschaftsstand in Halle 2/338 auf der diesjährigen SPS IPC Drives in Nürnberg zu besuchen!,"We cordially invite you to visit our 2015 ETG Joint Booth in hall 2/338 at this year's SPS IPC Drives from 24th to 26th November in Nuremberg, Germany.","Wir laden Sie herzlich ein, unseren ETG-Gemeinschaftsstand 2015 in Halle 2 / 338 auf der diesjährigen SPS IPC Drives vom 24. bis 26. November in Nürnberg zu besuchen.",0.9743798971176147
971,Sondern Selbstmord.,It's suicide.,Es ist Selbstmord.,0.8705742955207825
972,"Er kennt Augereau auch. Es ist eine Manie bei ihm. Sieht er eine Frau, muss er sie zwicken.","He knows Augereau as well as I do, and that as soon as he sees a woman, he can't stop himself from pinching her...","Er kennt Augereau so gut wie ich, und sobald er eine Frau sieht, kann er sich nicht davon abhalten, sie zu kneifen.",0.9204912185668945
973,"5:1 4:14 Aber nun, du Kriegerin, rüste dich! denn man wird uns belagern und den Richter Israels mit der Rute auf den Backen schlagen.","{5:1} Now you will be devastated, you daughter of a robber. They have placed a blockade against us, with a rod they will strike the jaw of the judge of Israel.","5: 1 Nun wirst du verwüstet werden, du Räubertochter; sie haben uns eine Blockade auferlegt, sie werden dem Richter Israels mit der Rute in den Kinnbacken schlagen.",0.897301197052002
974,Das ist das Gleiche.,Same difference.,Gleicher Unterschied.,0.806987464427948
975,Die DNS Ihres Sohnes ist überall. - Das muss sich um einen Fehler handeln.,There has to be some kind of mistake.,Es muss eine Art von Fehler sein.,0.8631771802902222
976,EREC-Konferenz über erneuerbare Energiequellen für Inseln,EREC conference on renewable energy sources for islands,EREC Konferenz über erneuerbare Energiequellen für Inseln,0.9870902299880981
977,Spitznamen drücken Zuneigung aus. Es ist eine Anrede unter Freunden.,"Nicknames generally denote fondness, a diminutive shared between friends.","Spitznamen bezeichnen im Allgemeinen Vorliebe, eine Verkleinerungsform, die zwischen Freunden geteilt wird.",0.8582381010055542
978,"Gleichzeitig gilt es jedoch, jegliche Verletzung der Wettbewerbsbestimmungen und jegliche schwere Störungen des Gleichgewichts auf den Märkten zu vermeiden, und deshalb müssen diese Beihilfen reglementiert werden.","At the same time, it is, of course, essential to avoid any disturbance of competition conditions or of the markets, hence the importance of regulating such aid.","Gleichzeitig ist es natürlich unerlässlich, jede Störung der Wettbewerbsbedingungen oder der Märkte zu vermeiden, weshalb es wichtig ist, solche Beihilfen zu regulieren.",0.8751344680786133
979,Die Unerschrockenen ermordete er.,"Whom he couldn't corrupt, he terrified or murdered.","Wen er nicht korrumpieren konnte, erschreckte oder ermordete er.",0.8868423700332642
980,Err:510,"From 2005 to 2008, the draft was held in the city that hosted the NCAA Women's Final Four.","Von 2005 bis 2008 wurde der Draft in der Stadt ausgetragen, in der das NCAA Women 's Final Four ausgetragen wurde.",0.6114294528961182
981,"Mittwoch, den 29. Juni Dienstag, den 28. Juni durchschnittlich","Wednesday, 29 of June Tuesday, 28 of June at the average","Mittwoch, 29 von Juni Dienstag, 28 von Juni im Durchschnitt",0.9442251324653625
982,"Dadurch würden die Aussprachen in diesem Hause sicherlich viel einfacher werden, allerdings auf Kosten der proportionalen Vertretung.","This will certainly simplify debates in this Chamber tremendously, but to the detriment of representativeness.","Dies wird sicherlich die Debatten in diesem Plenarsaal enorm vereinfachen, aber auf Kosten der Repräsentativität.",0.8703358173370361
983,"Adresse: VIA VENTISETTE APRILE, 14 - Florenz, Italien","Address: Via Fiume 5 - Florence, Italy","Adresse: Via Fiume 5 - Florenz, Italien",0.9337440729141235
984,Auf zwei Karten um 1540 wurden Gletscher erstmals mit Namen bezeichnet: auf der Karte der Schweiz von Aegidius Tschudi und auf der Carta Marina von Nordeuropa von Olaus Magnus. Dies geschah offensichtlich nach einem Gletschervorstoss in den Dreissigerjahren des 16.Jahrhunderts.,"On two maps dating back to 1540, glaciers had been indicated by lettering: on the map of Switzerland by Aegidius Tschudi and on the Carta Marina of North Europe by Olaus Magnus. This had certainly been done after a glacial advance in the thirties of the 16thcentury.",Auf zwei Karten aus dem Jahr 1540 waren Gletscher mit Schriftzügen gekennzeichnet: auf der Karte der Schweiz von Aegidius Tschudi und auf der Carta Marina von Nordeuropa von Olaus Magnus. Dies war sicherlich nach einem Gletschervormarsch in den dreißiger Jahren des 16. Jahrhunderts geschehen.,0.9115304946899414
985,Das Olivenöl war sehr lecker !!,The olive oil was delicious !!,Das Olivenöl war köstlich!!,0.899496853351593
986,Das Versenden unerwünschter (Massen-) eMails ist ein ernstes Problem und wird von 4reg.net in keiner Weise toleriert.,The abuse and misuse of eMail is a serious problem and is tolerated in no way by 4reg.net!,Der Missbrauch und Missbrauch von eMails ist ein ernstes Problem und wird von 4reg.net in keiner Weise toleriert!,0.9287089109420776
987,"- der Teilnahme an Fach-Messen und Ausstellungen,",- the participation to specialized trade fairs,- die Teilnahme an spezialisierten Messen,0.8930422067642212
988,und dann gehen wir höllisch ab.,And then we go boom.,Und dann gehen wir Boom.,0.9564831852912903
989,- Ich habe Respekt vor Ihrem... geistlichen Gewand.,- I have respekt for your... religious robe.,- Ich habe Respekt für Ihre... religiöse Robe.,0.8944106698036194
990,"Die Mitglieder von CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), einer Vereinigung von zwölf naturwissenschaftlich-technischen Universitäten Europas, verabschiedeten die Kooperationsvereinbarung „Harbin Roadmap“. „Die Harbin Roadmap formuliert konkrete Schritte zur Kooperation.","The members of CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), an association of twelve natural scientific and technical European universities, approved the ""Harbin Roadmap"" cooperation agreement. ""The Harbin Roadmap sets down concrete steps towards cooperation.","Die Mitglieder von CLUSTER (Consortium Linking Universities of Science and Technology for Education and Research), einem Zusammenschluss von zwölf naturwissenschaftlichen und technischen europäischen Universitäten, haben dem Kooperationsabkommen ""Harbin Roadmap"" zugestimmt.",0.9102758169174194
991,"Der Gouverneur von Tschetschenien, Ramzan Khadirov, bemerkte hingegen, dass die Verdächtigten nicht in Russland gelebt hatten, und schloss im Voraus alle Verbindungen mit seinem Land aus.","Meanwhile, the governor of Chechnya, Ramzan Khadirov, noting that the suspects had not lived in Russia, hastened to denounce any ties with his country.","Unterdessen beeilte sich der Gouverneur von Tschetschenien, Ramzan Khadirov, darauf hinzuweisen, dass die Verdächtigen nicht in Russland gelebt hatten, jegliche Verbindungen zu seinem Land anzuprangern.",0.9166768193244934
992,MehrBildervonuns...,Morepicturesaboutus...,MehrBilderüber uns...,0.9029837250709534
993,Mir wird schwindelig wenn ich zu schnell aufstehe.,I get dizzy if I stand up too fast.,"Mir wird schwindlig, wenn ich zu schnell aufstehe.",0.9911426901817322
994,KUKA entscheidet sich für die Entwicklung eines völlig neuen Robotertyps: des IR 6/60. Er hat sechs elektromechanisch angetriebene Achsen und ist mit einer Winkelhand ausgerüstet.,1976 The IR 6/60 KUKA decides to develop a completely new robot model: the IR 6/60. This robot likewise has six electromechanically driven axes and is fitted with an offset wrist.,"1976 Der IR 6 / 60 KUKA beschließt, ein völlig neues Robotermodell zu entwickeln: den IR 6 / 60. Dieser Roboter verfügt ebenfalls über sechs elektromechanisch angetriebene Achsen und ist mit einem versetzten Handgelenk ausgestattet.",0.9079931974411011
995,Er bringt uns an einen sicheren Ort.,He wants to take us to a safer place.,Er will uns an einen sichereren Ort bringen.,0.9609035849571228
996,Auch dieser Bereich ist zunehmend von größeren Mengen und niedrigeren Margen bestimmt.,High volumes and lower margins tend to typify this area.,Hohe Volumina und niedrigere Margen sind typisch für diesen Bereich.,0.8815746903419495
997,"Ich hoffe fast, dass sie im Koma bleibt.",I almost hope she stays in a coma.,"Ich hoffe fast, dass sie im Koma bleibt.",1.0
998,"Wenn KDE erst einmal installiert ist, erschließen sich die meisten Sachen durch das Hilfesystem oder durch Ausprobieren. Benutzer von Windows oder MacOS ® werden sich sehr schnell zurecht finden.","Now that KDE is installed on the system, most things can be discovered through the help pages, or just by pointing and clicking at various menus. Windows ® or Mac ® users will feel quite at home.","Jetzt, da KDE auf dem System installiert ist, können die meisten Dinge über die Hilfeseiten oder einfach durch Zeigen und Klicken auf verschiedene Menüs entdeckt werden. Windows oder Mac Benutzer werden sich ganz zu Hause fühlen.",0.8798603415489197
999,Gewicht: 0.15 kg,Weight: 2.3 kg,"Gewicht: 2,3 kg",0.9293125867843628
